Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mole_fraction_N2_PFRC2_(), Mole_fraction_H2_PFRC2_(), Mole_fraction_H_PFRC2_(), Mole_fraction_O2_PFRC2_(), Mole_fraction_H2O_PFRC2_(), Mole_fraction_OH_PFRC2_(), Mole_fraction_H2O2_PFRC2_(), Mole_fraction_HO2_PFRC2_(), Mole_fraction_CO_PFRC2_(), Mole_fraction_CO2_PFRC2_(), Mole_fraction_CH4_PFRC2_(), Mole_fraction_CH3_PFRC2_(), Mole_fraction_CH3OH_PFRC2_(), Mole_fraction_CH2O_PFRC2_(), Mole_fraction_HCO_PFRC2_(), Mole_fraction_HOCHO_PFRC2_(), Mole_fraction_C2H6_PFRC2_(), Mole_fraction_C2H5_PFRC2_(), Mole_fraction_C2H4_PFRC2_(), Mole_fraction_C2H3_PFRC2_(), Mole_fraction_CHOCHO_PFRC2_(), Mole_fraction_CHCHO_PFRC2_(), Mole_fraction_C2H2_PFRC2_(), Mole_fraction_C2H5OH_PFRC2_(), Mole_fraction_C2H4O1-2_PFRC2_(), Mole_fraction_CH3CHO_PFRC2_(), Mole_fraction_C2H3OH_PFRC2_(), Mole_fraction_CH2CO_PFRC2_(), Mole_fraction_HCCOH_PFRC2_(), Mole_fraction_C3H8_PFRC2_(), Mole_fraction_C3H6_PFRC2_(), Mole_fraction_C3H5-A_PFRC2_(), Mole_fraction_CC3H6_PFRC2_(), Mole_fraction_CH3CHCO_PFRC2_(), Mole_fraction_C3H4-P_PFRC2_(), Mole_fraction_C3H4-A_PFRC2_(), Mole_fraction_C3H3_PFRC2_(), Mole_fraction_CC3H4_PFRC2_(), Mole_fraction_C2HCHO_PFRC2_(), Mole_fraction_C3H5OH_PFRC2_(), Mole_fraction_SC3H5OH_PFRC2_(), Mole_fraction_IC3H5OH_PFRC2_(), Mole_fraction_CH3COCH3_PFRC2_(), Mole_fraction_C2H3CHO_PFRC2_(), Mole_fraction_C2H5CHO_PFRC2_(), Mole_fraction_C4H10_PFRC2_(), Mole_fraction_IC4H10_PFRC2_(), Mole_fraction_IC4H8_PFRC2_(), Mole_fraction_IC4H7_PFRC2_(), Mole_fraction_CVCYCCOC_PFRC2_(), Mole_fraction_CCYCCO-T1_PFRC2_(), Mole_fraction_C4H8-1_PFRC2_(), Mole_fraction_C4H71-3_PFRC2_(), Mole_fraction_SC3H5CHO_PFRC2_(), Mole_fraction_C4H8-2_PFRC2_(), Mole_fraction_C4H6_PFRC2_(), Mole_fraction_C4H5-2_PFRC2_(), Mole_fraction_C4H4_PFRC2_(), Mole_fraction_C4H3-I_PFRC2_(), Mole_fraction_C4H2_PFRC2_(), Mole_fraction_CHCC(CH2)CHCH2_PFRC2_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_(), Mole_fraction_CYHEXDN13_PFRC2_(), Mole_fraction_CYHEXDN14_PFRC2_(), Mole_fraction_C6H8_PFRC2_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_(), Mole_fraction_C4H612_PFRC2_(), Mole_fraction_C4H6-2_PFRC2_(), Mole_fraction_H2C4O_PFRC2_(), Mole_fraction_C2H3COCH3_PFRC2_(), Mole_fraction_C5H10-1_PFRC2_(), Mole_fraction_C5H10-2_PFRC2_(), Mole_fraction_C5H81-3_PFRC2_(), Mole_fraction_BC5H10_PFRC2_(), Mole_fraction_CC5H10_PFRC2_(), Mole_fraction_AC5H10_PFRC2_(), Mole_fraction_B13DE2M_PFRC2_(), Mole_fraction_B12DE3M_PFRC2_(), Mole_fraction_L-C6H4_PFRC2_(), Mole_fraction_C-C6H4_PFRC2_(), Mole_fraction_C6H2_PFRC2_(), Mole_fraction_C6H6_PFRC2_(), Mole_fraction_FULVENE_PFRC2_(), Mole_fraction_C6H5OH_PFRC2_(), Mole_fraction_C6H5O_PFRC2_(), Mole_fraction_C5H6_PFRC2_(), Mole_fraction_C5H5_PFRC2_(), Mole_fraction_C5H6-L_PFRC2_(), Mole_fraction_CVCCJCVC_PFRC2_(), Mole_fraction_CVCCVCCJ_PFRC2_(), Mole_fraction_C5H5OH_PFRC2_(), Mole_fraction_C5H4O_PFRC2_(), Mole_fraction_OC5H7O_PFRC2_(), Mole_fraction_C7H6_PFRC2_(), Mole_fraction_C7H5_PFRC2_(), Mole_fraction_IND_PFRC2_(), Mole_fraction_C5H5CH3_PFRC2_(), Mole_fraction_C9H7_PFRC2_(), Mole_fraction_C9H6O_PFRC2_(), Mole_fraction_NAPH_PFRC2_(), Mole_fraction_FLUORENE_PFRC2_(), Mole_fraction_C14H10_PFRC2_(), Mole_fraction_C16H10_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
1.215000e+00, 5.092350e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.645078e-01, 1.314956e-01, -2.267336e+06, 1.646789e+03, -3.279871e+05, 1.646789e+03, 4.700009e+06, 3.619911e-03, 4.657477e-01, 8.747029e-06, 5.824127e-09, 1.996215e-01, 1.948812e-07, 1.293908e-12, 1.011399e-11, 2.721459e-01, 3.651460e-02, 2.213977e-02, 8.551718e-06, 5.699297e-07, 2.846201e-06, 1.063179e-07, 1.737651e-07, 5.711180e-06, 1.769167e-08, 8.238883e-05, 1.252408e-08, 1.222753e-10, 4.609649e-05, 5.021205e-05, 1.617778e-09, 8.372544e-13, 6.876906e-08, 3.473706e-08, 6.652631e-07, 4.713908e-09, 4.059937e-09, 1.487446e-07, 1.527038e-09, 5.795495e-10, 2.048034e-09, 2.147365e-07, 8.155855e-08, 6.048547e-09, 1.221705e-10, 7.141032e-10, 1.228288e-11, 5.011401e-12, 6.904100e-11, 8.050580e-11, 3.073560e-10, 1.668411e-11, 2.919656e-12, 1.147772e-12, 1.164266e-10, 3.385312e-12, 2.273652e-08, 1.898098e-07, 1.268393e-10, 5.601950e-12, 5.798765e-13, 7.902909e-11, 2.425170e-09, 9.243066e-12, 7.254598e-09, 1.524963e-11, 1.437162e-09, 7.255575e-14, 5.495169e-14, 1.777917e-14, 7.471439e-15, 4.345495e-14, 2.589334e-14, 1.792974e-10, 1.394570e-10, 2.412799e-12, 3.431781e-12, 8.910758e-14, 8.606884e-14, 3.132474e-12, 8.045496e-14, 5.696972e-14, 1.297383e-13, 2.724142e-12, 8.576478e-14, 1.483036e-13, 1.863338e-13, 3.348092e-14, 8.670371e-09, 1.190769e-11, 2.189495e-11, 1.519415e-13, 1.099441e-10, 5.176739e-12, 4.545254e-08, 1.663506e-13, 5.204615e-13, 8.463041e-14, 4.300032e-14, 1.124472e-06, 4.104055e-15, 2.071354e-15, 2.454609e-11, 3.177060e-13, 2.468970e-12, 2.859063e-14, 5.864489e-07, 7.535297e-07, 3.553324e-07, 6.364329e-07, 1.422828e-02, 4.884032e+00, 2.245753e+04, 2.256129e+04
1.227000e+00, 5.137612e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.657393e-01, 1.314956e-01, -1.834969e+06, 1.650380e+03, -3.279871e+05, 1.650380e+03, 4.700009e+06, 3.610991e-03, 4.679176e-01, 9.088090e-06, 6.342319e-09, 1.982616e-01, 2.021079e-07, 1.220180e-12, 9.223105e-12, 2.730878e-01, 3.605379e-02, 2.087168e-02, 8.336824e-06, 5.464951e-07, 2.857490e-06, 1.095519e-07, 1.726717e-07, 5.111162e-06, 1.632214e-08, 7.503764e-05, 1.183722e-08, 1.129194e-10, 4.332835e-05, 4.688740e-05, 1.453240e-09, 7.995904e-13, 6.389844e-08, 3.193687e-08, 6.400332e-07, 4.439067e-09, 3.446244e-09, 1.281525e-07, 1.346997e-09, 5.017829e-10, 1.854726e-09, 1.893344e-07, 7.197878e-08, 5.469040e-09, 1.092855e-10, 6.675642e-10, 1.063265e-11, 4.363249e-12, 6.004473e-11, 7.161719e-11, 2.794967e-10, 1.483976e-11, 2.353147e-12, 9.198161e-13, 9.500063e-11, 2.824641e-12, 2.268033e-08, 1.893421e-07, 1.035671e-10, 4.668562e-12, 4.988543e-13, 6.441645e-11, 2.013670e-09, 7.925382e-12, 6.163009e-09, 1.338285e-11, 1.251429e-09, 5.660010e-14, 4.292439e-14, 1.351129e-14, 5.678413e-15, 3.325633e-14, 1.975858e-14, 1.499101e-10, 1.163284e-10, 2.081222e-12, 2.946068e-12, 6.904908e-14, 6.683678e-14, 2.473340e-12, 6.263334e-14, 4.424327e-14, 1.009313e-13, 2.145675e-12, 6.799444e-14, 1.294345e-13, 1.746360e-13, 2.931837e-14, 7.871481e-09, 1.080780e-11, 1.985015e-11, 1.404102e-13, 8.766749e-11, 4.212007e-12, 4.382942e-08, 1.336818e-13, 4.184578e-13, 6.789751e-14, 3.584212e-14, 1.121375e-06, 3.135392e-15, 1.573965e-15, 2.386486e-11, 2.774763e-13, 2.438821e-12, 2.777231e-14, 5.475574e-07, 7.518087e-07, 3.544570e-07, 6.348651e-07, 1.419323e-02, 4.861397e+00, 2.116603e+04, 2.126416e+04
1.239000e+00, 5.182664e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.669800e-01, 1.314956e-01, -2.167077e+06, 1.654061e+03, -3.279871e+05, 1.654061e+03, 4.700009e+06, 3.602226e-03, 4.700492e-01, 9.449143e-06, 5.243739e-09, 1.969264e-01, 2.098313e-07, 1.226919e-12, 9.090987e-12, 2.740144e-01, 3.559970e-02, 1.962497e-02, 8.112222e-06, 5.230427e-07, 2.868387e-06, 1.129281e-07, 1.715696e-07, 4.551221e-06, 1.499352e-08, 6.803491e-05, 1.114755e-08, 1.030720e-10, 4.066052e-05, 4.361778e-05, 1.299510e-09, 7.631469e-13, 5.920713e-08, 2.924813e-08, 6.144478e-07, 4.166917e-09, 2.901265e-09, 1.098845e-07, 1.181733e-09, 4.323102e-10, 1.671790e-09, 1.658710e-07, 6.312951e-08, 4.917659e-09, 9.717563e-11, 6.216469e-10, 9.161240e-12, 3.783349e-12, 5.189538e-11, 6.338203e-11, 2.530203e-10, 1.314052e-11, 1.871167e-12, 7.339405e-13, 7.665712e-11, 2.333302e-12, 2.262509e-08, 1.888824e-07, 8.392923e-11, 3.854573e-12, 4.268779e-13, 5.207429e-11, 1.653176e-09, 6.742869e-12, 5.187318e-09, 1.165537e-11, 1.081167e-09, 4.258786e-14, 3.245969e-14, 9.766866e-15, 4.111931e-15, 2.440355e-14, 1.442308e-14, 1.240537e-10, 9.600163e-11, 1.780318e-12, 2.509811e-12, 5.286427e-14, 5.085402e-14, 1.913201e-12, 4.734218e-14, 3.368368e-14, 7.661391e-14, 1.657893e-12, 5.302537e-14, 1.130131e-13, 1.638753e-13, 2.570203e-14, 7.132744e-09, 9.822889e-12, 1.795942e-11, 1.298066e-13, 6.912578e-11, 3.399660e-12, 4.221842e-08, 1.064199e-13, 3.332893e-13, 5.394984e-14, 2.953580e-14, 1.118311e-06, 2.178371e-15, 1.137775e-15, 2.302970e-11, 2.419495e-13, 2.395505e-12, 2.663342e-14, 5.087738e-07, 7.500986e-07, 3.535967e-07, 6.333243e-07, 1.415877e-02, 4.838805e+00, 1.989680e+04, 1.998951e+04
1.251000e+00, 5.227506e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.682302e-01, 1.314956e-01, -2.041050e+06, 1.657836e+03, -3.279871e+05, 1.657836e+03, 4.700009e+06, 3.593619e-03, 4.721407e-01, 9.831398e-06, 5.089048e-09, 1.956172e-01, 2.180877e-07, 1.190542e-12, 8.519538e-12, 2.749256e-01, 3.515239e-02, 1.840047e-02, 7.877850e-06, 4.996159e-07, 2.878875e-06, 1.164532e-07, 1.704584e-07, 4.031251e-06, 1.371034e-08, 6.139432e-05, 1.045757e-08, 9.438838e-11, 3.809109e-05, 4.041359e-05, 1.156650e-09, 7.260509e-13, 5.470224e-08, 2.667760e-08, 5.885403e-07, 3.898302e-09, 2.424802e-09, 9.341800e-08, 1.029324e-09, 3.693833e-10, 1.499630e-09, 1.443780e-07, 5.500716e-08, 4.395573e-09, 8.587096e-11, 5.764964e-10, 7.832833e-12, 3.257619e-12, 4.456229e-11, 5.579783e-11, 2.279844e-10, 1.157284e-11, 1.476288e-12, 5.776431e-13, 6.132797e-11, 1.911325e-12, 2.257085e-08, 1.884311e-07, 6.728377e-11, 3.154323e-12, 3.622951e-13, 4.165964e-11, 1.346925e-09, 5.695250e-12, 4.331915e-09, 1.007409e-11, 9.270352e-10, 3.212185e-14, 2.454426e-14, 7.139795e-15, 3.007904e-15, 1.800926e-14, 1.060706e-14, 1.018462e-10, 7.862588e-11, 1.512435e-12, 2.123207e-12, 3.999842e-14, 3.845038e-14, 1.471652e-12, 3.577466e-14, 2.547485e-14, 5.795220e-14, 1.272834e-12, 4.102244e-14, 9.928573e-14, 1.540310e-13, 2.262063e-14, 6.460996e-09, 8.928279e-12, 1.625431e-11, 1.199559e-13, 5.415029e-11, 2.725830e-12, 4.061947e-08, 8.391932e-14, 2.629500e-13, 4.263217e-14, 2.417501e-14, 1.115279e-06, 1.575451e-15, 8.304270e-16, 2.219472e-11, 2.122271e-13, 2.348211e-12, 2.559361e-14, 4.702146e-07, 7.484028e-07, 3.527519e-07, 6.318115e-07, 1.412494e-02, 4.816252e+00, 1.865074e+04, 1.873820e+04
1.263000e+00, 5.272139e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.694903e-01, 1.314956e-01, -1.852216e+06, 1.661712e+03, -3.279871e+05, 1.661712e+03, 4.700009e+06, 3.585179e-03, 4.741901e-01, 1.023696e-05, 4.982664e-09, 1.943351e-01, 2.269385e-07, 1.156587e-12, 7.949469e-12, 2.758207e-01, 3.471192e-02, 1.719918e-02, 7.633303e-06, 4.761981e-07, 2.888926e-06, 1.201400e-07, 1.693385e-07, 3.549908e-06, 1.247384e-08, 5.511217e-05, 9.768381e-09, 8.621226e-11, 3.561822e-05, 3.727844e-05, 1.024158e-09, 6.890436e-13, 5.037851e-08, 2.422348e-08, 5.623063e-07, 3.633269e-09, 2.009194e-09, 7.876715e-08, 8.898912e-10, 3.130701e-10, 1.337946e-09, 1.247513e-07, 4.758034e-08, 3.903009e-09, 7.535319e-11, 5.321872e-10, 6.646390e-12, 2.785969e-12, 3.798767e-11, 4.883157e-11, 2.043583e-10, 1.013383e-11, 1.151347e-12, 4.492065e-13, 4.851104e-11, 1.549374e-12, 2.251763e-08, 1.879886e-07, 5.333660e-11, 2.554474e-12, 3.049568e-13, 3.295094e-11, 1.085965e-09, 4.770783e-12, 3.582959e-09, 8.632293e-12, 7.879544e-10, 2.383540e-14, 1.826706e-14, 5.119850e-15, 2.158545e-15, 1.305393e-14, 7.660078e-15, 8.276464e-11, 6.374306e-11, 1.273890e-12, 1.781399e-12, 2.982652e-14, 2.864546e-14, 1.116287e-12, 2.662894e-14, 1.898386e-14, 4.318503e-14, 9.635005e-13, 3.130471e-14, 8.766785e-14, 1.449851e-13, 2.000114e-14, 5.846099e-09, 8.119647e-12, 1.470001e-11, 1.108662e-13, 4.201529e-11, 2.169193e-12, 3.903255e-08, 6.547176e-14, 2.052462e-13, 3.342571e-14, 1.958988e-14, 1.112281e-06, 1.114311e-15, 5.946563e-16, 2.129762e-11, 1.865963e-13, 2.292691e-12, 2.448643e-14, 4.320017e-07, 7.467249e-07, 3.519235e-07, 6.303278e-07, 1.409177e-02, 4.793732e+00, 1.742881e+04, 1.751124e+04
1.275000e+00, 5.316564e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.707598e-01, 1.314956e-01, -3.074838e+06, 1.665691e+03, -3.279871e+05, 1.665691e+03, 4.700009e+06, 3.576913e-03, 4.761954e-01, 1.066777e-05, 3.099064e-09, 1.930816e-01, 2.364421e-07, 1.222054e-12, 8.360733e-12, 2.766993e-01, 3.427850e-02, 1.602227e-02, 7.377615e-06, 4.527477e-07, 2.898503e-06, 1.239982e-07, 1.682122e-07, 3.105598e-06, 1.128349e-08, 4.917807e-05, 9.079220e-09, 7.774865e-11, 3.324017e-05, 3.420938e-05, 9.014669e-10, 6.529697e-13, 4.622885e-08, 2.188081e-08, 5.357116e-07, 3.371120e-09, 1.646542e-09, 6.612083e-08, 7.642862e-10, 2.640341e-10, 1.186349e-09, 1.068908e-07, 4.082343e-08, 3.439480e-09, 6.559693e-11, 4.887024e-10, 5.613131e-12, 2.372876e-12, 3.212688e-11, 4.245025e-11, 1.820970e-10, 8.824160e-12, 8.816100e-13, 3.497937e-13, 3.792096e-11, 1.240982e-12, 2.246549e-08, 1.875551e-07, 4.202570e-11, 2.045480e-12, 2.553543e-13, 2.589146e-11, 8.632516e-10, 3.957651e-12, 2.927621e-09, 7.319928e-12, 6.626134e-10, 1.684089e-14, 1.301410e-14, 3.433038e-15, 1.452919e-15, 8.958795e-15, 5.223306e-15, 6.640291e-11, 5.100464e-11, 1.061236e-12, 1.479976e-12, 2.204362e-14, 2.084245e-14, 8.261914e-13, 1.905077e-14, 1.383154e-14, 3.121595e-14, 7.136226e-13, 2.345491e-14, 7.753026e-14, 1.361603e-13, 1.773507e-14, 5.264653e-09, 7.368755e-12, 1.323403e-11, 1.021346e-13, 3.234851e-11, 1.715910e-12, 3.745769e-08, 5.067001e-14, 1.589155e-13, 2.603772e-14, 1.566012e-14, 1.109318e-06, 6.707608e-16, 3.959240e-16, 2.024981e-11, 1.637479e-13, 2.222153e-12, 2.312638e-14, 3.942988e-07, 7.450686e-07, 3.511121e-07, 6.288748e-07, 1.405928e-02, 4.771256e+00, 1.623219e+04, 1.630976e+04
1.287000e+00, 5.360779e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.720414e-01, 1.314956e-01, -1.924490e+06, 1.669793e+03, -3.279871e+05, 1.669793e+03, 4.700009e+06, 3.568830e-03, 4.781537e-01, 1.112700e-05, 4.177088e-09, 1.918588e-01, 2.466934e-07, 1.133709e-12, 7.190299e-12, 2.775610e-01, 3.385189e-02, 1.487090e-02, 7.112234e-06, 4.293867e-07, 2.907599e-06, 1.280500e-07, 1.670736e-07, 2.698753e-06, 1.014779e-08, 4.362037e-05, 8.397302e-09, 7.112210e-11, 3.095513e-05, 3.123314e-05, 7.888581e-10, 6.154957e-13, 4.226741e-08, 1.966417e-08, 5.088851e-07, 3.114570e-09, 1.339167e-09, 5.456424e-08, 6.488640e-10, 2.191705e-10, 1.045495e-09, 9.083385e-08, 3.472373e-08, 3.007805e-09, 5.664992e-11, 4.464142e-10, 4.670964e-12, 1.994301e-12, 2.693456e-11, 3.665719e-11, 1.612952e-10, 7.622484e-12, 6.727436e-13, 2.623577e-13, 2.926045e-11, 9.831712e-13, 2.241449e-08, 1.871313e-07, 3.236389e-11, 1.617807e-12, 2.104763e-13, 1.990054e-11, 6.812421e-10, 3.256348e-12, 2.371403e-09, 6.150167e-12, 5.522291e-10, 1.239594e-14, 9.569181e-15, 2.472989e-15, 1.044948e-15, 6.462075e-15, 3.764524e-15, 5.280360e-11, 4.048623e-11, 8.772696e-13, 1.219308e-12, 1.586382e-14, 1.515221e-14, 6.130806e-13, 1.400701e-14, 1.005015e-14, 2.281988e-14, 5.273620e-13, 1.743622e-14, 6.924992e-14, 1.280416e-13, 1.585752e-14, 4.736270e-09, 6.675497e-12, 1.191249e-11, 9.399443e-14, 2.464729e-11, 1.345969e-12, 3.589486e-08, 3.859489e-14, 1.210982e-13, 2.012999e-14, 1.243866e-14, 1.106390e-06, 5.121709e-16, 2.852782e-16, 1.928557e-11, 1.444418e-13, 2.152517e-12, 2.203344e-14, 3.572292e-07, 7.434377e-07, 3.503187e-07, 6.274538e-07, 1.402751e-02, 4.748778e+00, 1.506212e+04, 1.513503e+04
1.299000e+00, 5.404785e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.733354e-01, 1.314956e-01, -1.940476e+06, 1.674025e+03, -3.279871e+05, 1.674025e+03, 4.700009e+06, 3.560937e-03, 4.800628e-01, 1.161774e-05, 3.842765e-09, 1.906682e-01, 2.577871e-07, 1.125999e-12, 6.806211e-12, 2.784055e-01, 3.343213e-02, 1.374626e-02, 6.835928e-06, 4.060372e-07, 2.916176e-06, 1.323114e-07, 1.659273e-07, 2.326840e-06, 9.064047e-09, 3.841588e-05, 7.721109e-09, 6.431353e-11, 2.876130e-05, 2.834197e-05, 6.854519e-10, 5.788667e-13, 3.848039e-08, 1.756377e-08, 4.817686e-07, 2.862455e-09, 1.075335e-09, 4.471480e-08, 5.461948e-10, 1.805960e-10, 9.146238e-10, 7.641887e-08, 2.924804e-08, 2.606696e-09, 4.845905e-11, 4.052491e-10, 3.860018e-12, 1.666073e-12, 2.236622e-11, 3.140256e-11, 1.418617e-10, 6.538362e-12, 5.030514e-13, 1.961745e-13, 2.225256e-11, 7.678471e-13, 2.236466e-08, 1.867174e-07, 2.469086e-11, 1.262204e-12, 1.721591e-13, 1.514483e-11, 5.289708e-10, 2.650529e-12, 1.893879e-09, 5.104479e-12, 4.545078e-10, 8.682005e-15, 6.728802e-15, 1.664673e-15, 7.042912e-16, 4.408701e-15, 2.559950e-15, 4.136931e-11, 3.165696e-11, 7.160359e-13, 9.929492e-13, 1.127085e-14, 1.073023e-14, 4.429131e-13, 9.886836e-15, 7.120461e-15, 1.614924e-14, 3.803427e-13, 1.269149e-14, 6.193087e-14, 1.199341e-13, 1.423293e-14, 4.232453e-09, 6.021475e-12, 1.065463e-11, 8.608027e-14, 1.863776e-11, 1.050606e-12, 3.434394e-08, 2.913270e-14, 9.144422e-14, 1.547813e-14, 9.728677e-15, 1.103498e-06, 3.346195e-16, 1.912038e-16, 1.818747e-11, 1.268638e-13, 2.068236e-12, 2.072469e-14, 3.209650e-07, 7.418356e-07, 3.495440e-07, 6.260663e-07, 1.399649e-02, 4.726298e+00, 1.391974e+04, 1.398817e+04
1.311000e+00, 5.448583e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.746417e-01, 1.314956e-01, -1.909697e+06, 1.678391e+03, -3.279871e+05, 1.678391e+03, 4.700009e+06, 3.553244e-03, 4.819200e-01, 1.214266e-05, 3.578658e-09, 1.895114e-01, 2.698069e-07, 1.119221e-12, 6.399405e-12, 2.792319e-01, 3.301943e-02, 1.264968e-02, 6.548401e-06, 3.827166e-07, 2.924200e-06, 1.367968e-07, 1.647723e-07, 1.989110e-06, 8.035308e-09, 3.356976e-05, 7.053092e-09, 5.798982e-11, 2.665707e-05, 2.554484e-05, 5.910635e-10, 5.423172e-13, 3.487020e-08, 1.558237e-08, 4.543877e-07, 2.615370e-09, 8.527166e-10, 3.620408e-08, 4.546927e-10, 1.470532e-10, 7.937528e-10, 6.359309e-08, 2.436872e-08, 2.236536e-09, 4.102025e-11, 3.653456e-10, 3.154425e-12, 1.378303e-12, 1.837491e-11, 2.666994e-11, 1.238065e-10, 5.561188e-12, 3.700860e-13, 1.441630e-13, 1.665641e-11, 5.907032e-13, 2.231608e-08, 1.863140e-07, 1.853508e-11, 9.699184e-13, 1.391310e-13, 1.134079e-11, 4.046327e-10, 2.133752e-12, 1.491190e-09, 4.181341e-12, 3.691698e-10, 5.964675e-15, 4.639508e-15, 1.100247e-15, 4.659997e-16, 2.950682e-15, 1.709346e-15, 3.193904e-11, 2.440078e-11, 5.769708e-13, 7.989318e-13, 7.847519e-15, 7.454814e-15, 3.141616e-13, 6.853260e-15, 4.948974e-15, 1.121731e-14, 2.692748e-13, 9.067925e-15, 5.550832e-14, 1.118310e-13, 1.282793e-14, 3.755398e-09, 5.399029e-12, 9.467025e-12, 7.836409e-14, 1.398352e-11, 8.158614e-13, 3.280490e-08, 2.173239e-14, 6.823742e-14, 1.184095e-14, 7.503225e-15, 1.100643e-06, 2.156916e-16, 1.256738e-16, 1.702972e-11, 1.110020e-13, 1.973867e-12, 1.936495e-14, 2.856934e-07, 7.402657e-07, 3.487888e-07, 6.247139e-07, 1.396625e-02, 4.703818e+00, 1.280641e+04, 1.287054e+04
1.323000e+00, 5.492172e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.759616e-01, 1.314956e-01, -1.831805e+06, 1.682907e+03, -3.279871e+05, 1.682907e+03, 4.700009e+06, 3.545762e-03, 4.837225e-01, 1.270613e-05, 3.320840e-09, 1.883905e-01, 2.828888e-07, 1.117673e-12, 6.009014e-12, 2.800398e-01, 3.261381e-02, 1.158263e-02, 6.249523e-06, 3.594352e-07, 2.931635e-06, 1.415323e-07, 1.636072e-07, 1.684314e-06, 7.063539e-09, 2.908088e-05, 6.395700e-09, 5.209850e-11, 2.464092e-05, 2.284950e-05, 5.053455e-10, 5.059278e-13, 3.143613e-08, 1.372055e-08, 4.267705e-07, 2.373861e-09, 6.667509e-10, 2.892894e-08, 3.738710e-10, 1.181889e-10, 6.827243e-10, 5.227654e-08, 2.005727e-08, 1.897410e-09, 3.431752e-11, 3.268300e-10, 2.546289e-12, 1.128069e-12, 1.491651e-11, 2.243402e-11, 1.071174e-10, 4.685786e-12, 2.672604e-13, 1.040074e-13, 1.224871e-11, 4.468025e-13, 2.226879e-08, 1.859216e-07, 1.367052e-11, 7.327324e-13, 1.109609e-13, 8.343416e-12, 3.043342e-10, 1.697411e-12, 1.155453e-09, 3.374478e-12, 2.954017e-10, 4.001365e-15, 3.123885e-15, 7.095605e-16, 3.008544e-16, 1.927213e-15, 1.114974e-15, 2.425562e-11, 1.850866e-11, 4.581636e-13, 6.342266e-13, 5.344530e-15, 5.066568e-15, 2.181599e-13, 4.647429e-15, 3.364943e-15, 7.622262e-15, 1.866371e-13, 6.343927e-15, 4.977906e-14, 1.036675e-13, 1.159761e-14, 3.303946e-09, 4.805199e-12, 8.345263e-12, 7.083117e-14, 1.042109e-11, 6.312512e-13, 3.127774e-08, 1.602826e-14, 5.033847e-14, 9.024660e-15, 5.696140e-15, 1.097826e-06, 1.356307e-16, 8.052706e-17, 1.581079e-11, 9.656764e-14, 1.868811e-12, 1.794861e-14, 2.516040e-07, 7.387318e-07, 3.480543e-07, 6.233985e-07, 1.393684e-02, 4.681319e+00, 1.172361e+04, 1.178360e+04
